date,boeing,DJI,dollar,oil,GDP,CPI,delivery,Al
2016/5/28,116.2362,17807.06,94.02999878,47.77444184,18865.43969,0.046093792,56.95081967,1606.808608
2016/6/4,119.6673,17865.34,94.59999847,47.88750195,18877.88076,0.050459406,56.78688525,1611.25641
2016/6/11,118.4628,17675.16,94.20999908,48.00056206,18890.32184,0.05482502,56.62295082,1615.704212
2016/6/18,115.4515,17400.75,95.44999695,48.11362217,18902.76291,0.059190635,56.45901639,1620.152015
2016/6/25,118.3441,17949.37,95.65000153,48.22668228,18915.20398,0.063556249,56.29508197,1624.599817
2016/7/2,118.7092,18146.74,96.30000305,48.33974239,18927.64505,0.067921864,56.13114754,1629.047619
2016/7/9,120.8079,18516.55,96.58000183,48.4528025,18940.08613,0.072287478,55.96721311,1636.710578
2016/7/16,121.7935,18570.85,97.47000122,48.56586261,18952.5272,0.076653092,55.80327869,1644.373536
2016/7/23,121.9668,18432.24,95.52999878,48.67892272,18964.96827,0.081018707,55.63934426,1652.036495
2016/7/30,120.2057,18543.53,96.19000244,48.79198283,18977.40934,0.085384321,55.47540984,1659.699453
2016/8/6,121.4558,18576.47,95.72000122,48.90504294,18989.85042,0.089749936,55.31147541,1667.362412
2016/8/13,123.6952,18552.57,94.51000214,49.01810304,19002.29149,0.09411555,55.14754098,1675.025371
2016/8/20,121.6619,18395.4,95.56999969,49.13116315,19014.73256,0.098481165,54.98360656,1682.688329
2016/8/27,120.6774,18491.96,95.87999725,49.24422326,19027.17364,0.102846779,54.81967213,1690.351288
2016/9/3,118.2576,18085.45,95.33999634,49.35728337,19039.61471,0.107212393,54.6557377,1698.014247
2016/9/10,116.5738,18123.8,96.11000061,49.47034348,19052.05578,0.111578008,54.49180328,1705.677205
2016/9/17,121.2478,18261.45,95.48000336,49.58340359,19064.49685,0.115943622,54.32786885,1713.340164
2016/9/24,121.2111,18308.15,95.45999908,49.6964637,19076.93793,0.120309237,54.16393443,1721.003122
2016/10/1,123.1524,18240.49,96.51999664,49.80952381,19089.379,0.124674851,54,1728.666081
2016/10/8,122.8304,18138.38,98.01999664,49.86200366,19102.81223,0.131285562,53.92307692,1736.32904
2016/10/15,124.7901,18145.71,98.69999695,49.91448352,19116.24546,0.137896273,53.84615385,1743.991998
2016/10/22,131.5803,18161.19,98.34999847,49.96696337,19129.67869,0.144506984,53.76923077,1751.654957
2016/10/29,128.3877,17888.28,97.06999969,50.01944322,19143.11192,0.151117695,53.69230769,1759.317916
2016/11/5,136.6499,18847.66,98.98999786,50.07192308,19156.54515,0.157728406,53.61538462,1766.980874
2016/11/12,135.6874,18867.93,101.2099991,50.12440293,19169.97838,0.164339117,53.53846154,1774.643833
2016/11/19,139.1086,19152.14,101.4899979,50.17688278,19183.41162,0.170949828,53.46153846,1782.306791
2016/11/26,141.1576,19170.42,100.7699966,50.22936264,19196.84485,0.177560539,53.38461538,1789.96975
2016/12/3,145.0886,19756.85,101.5699997,50.28184249,19210.27808,0.18417125,53.30769231,1797.632709
2016/12/10,143.2436,19843.41,102.9499969,50.33432234,19223.71131,0.190781961,53.23076923,1805.295667
2016/12/17,146.3125,19933.81,103.0100021,50.3868022,19237.14454,0.197392672,53.15384615,1812.958626
2016/12/24,144.3376,19762.6,102.3899994,50.43928205,19250.57777,0.204003383,53.07692308,1820.621585
2016/12/31,147.5085,19963.8,102.2200012,50.49176191,19264.011,0.210614094,53,1828.284543
2017/1/7,147.2582,19885.73,101.1800003,50.54424176,19277.44423,0.217224805,52.92307692,1835.947502
2017/1/14,147.9071,19827.25,100.7399979,50.59672161,19290.87746,0.223835516,52.84615385,1843.61046
2017/1/21,155.4819,20093.78,100.5299988,50.64920147,19304.31069,0.230446227,52.76923077,1851.273419
2017/1/28,150.5681,20071.46,99.87000275,50.70168132,19317.74392,0.237056938,52.69230769,1858.936378
2017/2/4,154.119,20269.37,100.8000031,50.75416117,19331.17715,0.243667649,52.61538462,1866.599336
2017/2/11,161.5043,20624.05,100.9499969,50.80664103,19344.61038,0.25027836,52.53846154,1874.262295
2017/2/18,165.9274,20821.76,101.0899963,50.85912088,19358.04362,0.256889071,52.46153846,1881.925254
2017/2/25,170.3598,21005.71,101.5400009,50.91160073,19371.47685,0.263499782,52.38461538,1889.588212
2017/3/4,167.1057,20902.98,101.25,50.96408059,19384.91008,0.270110493,52.30769231,1897.251171
2017/3/11,168.4148,20914.62,100.3000031,51.01656044,19398.34331,0.276721204,52.23076923,1904.914129
2017/3/18,164.4125,20596.72,99.62999725,51.06904029,19411.77654,0.283331915,52.15384615,1912.577088
2017/3/25,165.385,20663.22,100.3499985,51.12152015,19425.20977,0.289942626,52.07692308,1920.240047
2017/4/1,167.2459,20656.1,101.1800003,51.174,19438.643,0.296553337,52,1927.903005
2017/4/8,164.2255,20453.25,100.5599976,50.8207619,19458.17777,0.268434445,52.46153846,1935.565964
2017/4/15,168.6767,20547.76,99.98000336,50.46752381,19477.71254,0.240315552,52.92307692,1943.228923
2017/4/22,172.8379,20940.51,99.05000305,50.11428571,19497.24731,0.21219666,53.38461538,1950.891881
2017/4/29,173.0063,21006.94,98.65000153,49.76104762,19516.78208,0.184077767,53.84615385,1958.55484
2017/5/6,171.3605,20896.61,99.25,49.40780952,19536.31685,0.155958875,54.30769231,1966.217798
2017/5/13,170.326,20804.84,97.15000153,49.05457143,19555.85162,0.127839983,54.76923077,1973.880757
2017/5/20,175.8195,21080.28,97.40000153,48.70133333,19575.38638,0.09972109,55.23076923,1981.543716
2017/5/27,179.2494,21206.29,96.72000122,48.34809524,19594.92115,0.071602198,55.69230769,1989.206674
2017/6/3,179.0609,21271.97,97.26999664,47.99485714,19614.45592,0.043483306,56.15384615,1996.869633
2017/6/10,185.1009,21384.28,97.16000366,47.64161905,19633.99069,0.015364413,56.61538462,2004.532592
2017/6/17,190.5567,21394.76,97.30000305,47.28838095,19653.52546,-0.012754479,57.07692308,2012.19555
2017/6/24,186.3353,21349.63,95.66000366,46.93514286,19673.06023,-0.040873372,57.53846154,2019.858509
2017/7/1,190.6886,21414.34,96.01000214,46.58190476,19692.595,-0.068992264,58,2027.521467
2017/7/8,196.4742,21637.74,95.11000061,46.96893091,19716.09669,-0.065956284,58.47540984,2035.184426
2017/7/15,199.8947,21580.07,93.94000244,47.35595706,19739.59837,-0.062920304,58.95081967,2042.847385
2017/7/22,227.3432,21830.31,93.26000214,47.74298321,19763.10006,-0.059884324,59.42622951,2050.510343
2017/7/29,223.9887,22092.81,93.54000092,48.13000937,19786.60174,-0.056848344,59.90163934,2058.173302
2017/8/5,221.3221,21858.32,93.06999969,48.51703552,19810.10343,-0.053812364,60.37704918,2065.836261
2017/8/12,223.4857,21674.51,93.43000031,48.90406167,19833.60511,-0.050776384,60.85245902,2073.499219
2017/8/19,223.5995,21813.67,92.73999786,49.29108782,19857.1068,-0.047740404,61.32786885,2081.162178
2017/8/26,227.8081,21987.56,92.80999756,49.67811397,19880.60848,-0.044704424,61.80327869,2088.825136
2017/9/2,226.3389,21797.79,91.33000183,50.06514012,19904.11017,-0.041668444,62.27868852,2096.488095
2017/9/9,236.0264,22268.34,91.87000275,50.45216627,19927.61185,-0.038632464,62.75409836,2095.256217
2017/9/16,243.0883,22349.59,92.16999817,50.83919243,19951.11354,-0.035596484,63.2295082,2094.024339
2017/9/23,240.965,22405.09,93.08000183,51.22621858,19974.61522,-0.032560504,63.70491803,2092.792462
2017/9/30,245.1072,22773.67,93.80000305,51.61324473,19998.11691,-0.029524524,64.18032787,2091.560584
2017/10/7,247.1547,22871.72,93.08999634,52.00027088,20021.61859,-0.026488544,64.6557377,2090.328706
2017/10/14,250.9558,23328.63,93.69999695,52.38729703,20045.12028,-0.023452564,65.13114754,2089.096828
2017/10/21,243.0977,23434.19,94.91999817,52.77432318,20068.62196,-0.020416583,65.60655738,2087.864951
2017/10/28,248.1121,23539.19,94.94000244,53.16134934,20092.12365,-0.017380603,66.08196721,2086.633073
2017/11/4,247.259,23422.21,94.38999939,53.54837549,20115.62533,-0.014344623,66.55737705,2085.401195
2017/11/11,249.9319,23358.24,93.66000366,53.93540164,20139.12702,-0.011308643,67.03278689,2084.169317
2017/11/18,253.3818,23557.99,92.76000214,54.32242779,20162.6287,-0.008272663,67.50819672,2082.93744
2017/11/25,258.6232,24231.59,92.90000153,54.70945394,20186.13039,-0.005236683,67.98360656,2081.705562
2017/12/2,272.4607,24329.16,93.90000153,55.09648009,20209.63207,-0.002200703,68.45901639,2080.473684
2017/12/9,280.1227,24651.74,93.93000031,55.48350624,20233.13376,0.000835277,68.93442623,2086.517736
2017/12/16,281.2283,24754.06,93.34999847,55.8705324,20256.63544,0.003871257,69.40983607,2092.561789
2017/12/23,281.0471,24719.22,92.12000275,56.25755855,20280.13713,0.006907237,69.8852459,2098.605841
2017/12/30,294.3223,25295.87,91.94999695,56.6445847,20303.63881,0.009943217,70.36065574,2104.649894
2018/1/6,320.4057,25803.19,90.97000122,57.03161085,20327.1405,0.012979197,70.83606557,2110.693946
2018/1/13,321.8543,26071.72,90.56999969,57.418637,20350.64218,0.016015177,71.31147541,2116.737999
2018/1/20,327.0862,26616.71,89.06999969,57.80566315,20374.14387,0.019051157,71.78688525,2122.782051
2018/1/27,332.5088,25520.96,89.19999695,58.1926893,20397.64555,0.022087137,72.26229508,2128.826104
2018/2/3,317.1846,24190.9,90.44000244,58.57971546,20421.14724,0.025123117,72.73770492,2134.870156
2018/2/10,340.0208,25219.38,89.09999847,58.96674161,20444.64892,0.028159097,73.21311475,2140.914209
2018/2/17,341.5723,25309.99,89.87999725,59.35376776,20468.15061,0.031195077,73.68852459,2146.958261
2018/2/24,330.0895,24538.06,89.94000244,59.74079391,20491.65229,0.034231057,74.16393443,2153.002314
2018/3/3,339.5228,25335.74,90.08999634,60.12782006,20515.15398,0.037267037,74.63934426,2159.046366
2018/3/10,316.4902,24946.51,90.23000336,60.51484621,20538.65566,0.040303017,75.1147541,2165.090418
2018/3/17,307.4208,23533.2,89.44000244,60.90187236,20562.15735,0.043338997,75.59016393,2171.134471
2018/3/24,314.0097,24103.11,89.97000122,61.28889852,20585.65903,0.046374977,76.06557377,2177.178523
2018/3/31,312.3242,23932.76,90.11000061,61.67592467,20609.16072,0.049410957,76.54098361,2183.222576
2018/4/7,315.3505,24360.14,89.80000305,62.06295082,20632.6624,0.052446937,77.01639344,2189.266628
2018/4/14,324.3433,24462.94,90.31999969,62.44997697,20656.16409,0.055482917,77.49180328,2195.310681
2018/4/21,326.4598,24311.19,91.54000092,62.83700312,20679.66577,0.058518897,77.96721311,2201.354733
2018/4/28,320.2827,24262.51,92.56999969,63.22402927,20703.16746,0.061554877,78.44262295,2207.398786
2018/5/5,327.973,24831.17,92.54000092,63.61105542,20726.66914,0.064590857,78.91803279,2213.442838
2018/5/12,338.05,24715.09,93.63999939,63.99808158,20750.17083,0.067626837,79.39344262,2219.486891
2018/5/19,346.5775,24753.09,94.19000244,64.38510773,20773.67251,0.070662818,79.86885246,2225.530943
2018/5/26,343.3339,24635.21,94.19000244,64.77213388,20797.1742,0.073698798,80.3442623,2231.574996
2018/6/2,355.6343,25316.53,93.55000305,65.15916003,20820.67589,0.076734778,80.81967213,2237.619048
2018/6/9,344.4504,25090.48,94.79000092,65.54618618,20844.17757,0.079770758,81.29508197,2226.915289
2018/6/16,326.1923,24580.89,94.51999664,65.93321233,20867.67926,0.082806738,81.7704918,2216.211531
2018/6/23,322.9199,24271.41,94.62999725,66.32023849,20891.18094,0.085842718,82.24590164,2205.507772
2018/6/30,322.0826,24456.48,94.04000092,66.70726464,20914.68263,0.088878698,82.72131148,2194.804014
2018/7/7,337.6265,25019.41,94.75,67.09429079,20938.18431,0.091914678,83.19672131,2184.100255
2018/7/14,341.5822,25058.12,94.45999908,67.48131694,20961.686,0.094950658,83.67213115,2173.396497
2018/7/21,347.1165,25451.06,94.68000031,67.86834309,20985.18768,0.097986638,84.14754098,2162.692738
2018/7/28,335.3646,25462.58,95.13999939,68.25536924,21008.68937,0.101022618,84.62295082,2151.98898
2018/8/4,326.6736,25313.14,96.36000061,68.64239539,21032.19105,0.104058598,85.09836066,2141.285221
2018/8/11,335.0486,25669.32,96.09999847,69.02942155,21055.69274,0.107094578,85.57377049,2130.581463
2018/8/18,337.9309,25790.35,95.15000153,69.4164477,21079.19442,0.110130558,86.04918033,2119.877704
2018/8/25,331.5569,25964.82,95.13999939,69.80347385,21102.69611,0.113166538,86.52459016,2109.173946
2018/9/1,337.8342,25916.54,95.37000275,70.1905,21126.19779,0.116202518,87,2098.470187
2018/9/8,348.0095,26154.67,94.98000336,68.55423443,21149.69948,0.082694918,88.15384615,2087.766429
2018/9/15,360.0322,26743.5,94.22000122,66.91796886,21173.20116,0.049187318,89.30769231,2077.06267
2018/9/22,359.713,26458.31,95.19000244,65.2817033,21196.70285,0.015679718,90.46153846,2066.358912
2018/9/29,373.8055,26447.05,95.62000275,63.64543773,21220.20453,-0.017827882,91.61538462,2055.655153
2018/10/6,348.3093,25339.99,95.22000122,62.00917216,21243.70622,-0.051335482,92.76923077,2044.951395
2018/10/13,344.5855,25444.34,95.70999908,60.37290659,21267.2079,-0.084843082,93.92307692,2034.247636
2018/10/20,347.4969,24688.31,96.36000061,58.73664103,21290.70959,-0.118350682,95.07692308,2023.543878
2018/10/27,346.0267,25270.83,96.54000092,57.10037546,21314.21127,-0.151858282,96.23076923,2012.840119
2018/11/3,357.2368,25989.3,96.91000366,55.46410989,21337.71296,-0.185365882,97.38461538,2002.136361
2018/11/10,326.4415,25413.22,96.47000122,53.82784432,21361.21464,-0.218873482,98.53846154,1991.432602
2018/11/17,303.4803,24285.95,96.91999817,52.19157876,21384.71633,-0.252381082,99.69230769,1980.728844
2018/11/24,336.9456,25538.46,97.26999664,50.55531319,21408.21801,-0.285888682,100.8461538,1970.025085
2018/12/1,314.0718,24388.95,96.51000214,48.91904762,21431.7197,-0.319396282,102,1959.321327
2018/12/8,309.7284,24100.51,97.44000244,49.14008425,21455.22138,-0.306345859,99.5,1948.617568
2018/12/15,295.9302,22445.37,96.95999908,49.36112088,21478.72307,-0.293295436,97,1937.91381
2018/12/22,307.4254,23062.4,96.38999939,49.58215751,21502.22475,-0.280245013,94.5,1927.210051
2018/12/29,317.8226,23433.16,96.19000244,49.80319414,21525.72644,-0.26719459,92,1916.506293
2019/1/5,342.9118,23995.95,95.66999817,50.02423077,21549.22812,-0.254144167,89.5,1905.802534
2019/1/12,354.407,24706.35,96.33999634,50.2452674,21572.72981,-0.241093744,87,1895.098776
2019/1/19,353.892,24737.2,95.79000092,50.46630403,21596.23149,-0.22804332,84.5,1884.395017
2019/1/26,376.4645,25063.89,95.58000183,50.68734066,21619.73318,-0.214992897,82,1873.691259
2019/2/2,393.4498,25106.33,96.63999939,50.90837729,21643.23486,-0.201942474,79.5,1862.9875
2019/2/9,408.1805,25883.25,96.91999817,51.12941392,21666.73655,-0.188892051,77,1865.044197
2019/2/16,414.1181,26031.81,96.51000214,51.35045055,21690.23823,-0.175841628,74.5,1867.100893
2019/2/23,430.3,26026.32,96.52999878,51.57148718,21713.73992,-0.162791205,72,1869.157589
2019/3/2,412.6435,25450.24,97.37000275,51.79252381,21737.2416,-0.149740782,69.5,1871.214286
2019/3/9,370.1134,25848.87,96.59999847,52.01356044,21760.74329,-0.136690359,67,1868.459184
2019/3/16,353.6874,25502.32,96.65000153,52.23459707,21784.24497,-0.123639936,64.5,1865.704082
2019/3/23,372.4866,25928.68,97.27999878,52.4556337,21807.74666,-0.110589513,62,1862.94898
2019/3/30,382.7504,26424.99,97.40000153,52.67667033,21831.24834,-0.09753909,59.5,1860.193878
2019/4/6,370.7482,26412.3,96.97000122,52.89770696,21854.75003,-0.084488667,57,1857.438776
2019/4/13,371.1682,26559.54,97.47000122,53.11874359,21878.25171,-0.071438244,54.5,1854.683674
2019/4/20,371.8713,26543.33,98.01000214,53.33978022,21901.7534,-0.05838782,52,1851.928572
2019/4/27,367.6427,26504.95,97.51999664,53.56081685,21925.25509,-0.045337397,49.5,1849.17347
2019/5/4,346.3631,25942.37,97.33000183,53.78185348,21948.75677,-0.032286974,47,1846.418367
2019/5/11,348.6967,25764,98,54.00289011,21972.25846,-0.019236551,44.5,1843.663265
2019/5/18,348.5789,25585.69,97.61000061,54.22392674,21995.76014,-0.006186128,42,1840.908163
2019/5/25,335.5256,24815.04,97.75,54.44496337,22019.26183,0.006864295,39.5,1838.153061
2019/6/1,347.4003,25983.94,96.61000061,54.666,22042.76351,0.019914718,37,1835.397959
2019/6/8,340.9767,26089.61,97.56999969,54.55005714,22066.2652,0.027176064,36.42857143,1832.642857
2019/6/15,365.2171,26719.13,96.22000122,54.43411429,22089.76688,0.034437409,35.85714286,1829.887755
2019/6/22,357.5266,26599.96,96.12999725,54.31817143,22113.26857,0.041698755,35.28571429,1827.132653
2019/6/29,349.5217,26922.12,97.25,54.20222857,22136.77025,0.0489601,34.71428571,1824.377551
2019/7/6,358.8231,27332.03,96.80999756,54.08628571,22160.27194,0.056221446,34.14285714,1821.622449
2019/7/13,370.6388,27154.2,97.15000153,53.97034286,22183.77362,0.063482791,33.57142857,1818.867347
2019/7/20,338.8552,27192.45,98.01000214,53.8544,22207.27531,0.070744137,33,1816.112245
2019/7/27,333.5121,26485.01,98.09999847,53.73845714,22230.77699,0.078005483,32.42857143,1813.357143
2019/8/3,331.5379,26287.44,97.48999786,53.62251429,22254.27868,0.085266828,31.85714286,1810.602041
2019/8/10,326.5897,25886.01,98.13999939,53.50657143,22277.78036,0.092528174,31.28571429,1807.846939
2019/8/17,351.851,25628.9,97.63999939,53.39062857,22301.28205,0.099789519,30.71428571,1805.091837
2019/8/24,359.8366,26403.28,98.91999817,53.27468571,22324.78373,0.107050865,30.14285714,1802.336735
2019/8/31,358.7594,26797.46,98.38999939,53.15874286,22348.28542,0.11431221,29.57142857,1799.581633
2019/9/7,375.3236,27219.52,98.26000214,53.0428,22371.7871,0.121573556,29,1796.82653
2019/9/14,374.9579,26935.07,98.51000214,52.92685714,22395.28879,0.128834902,28.42857143,1794.071428
2019/9/21,378.3874,26820.25,99.11000061,52.81091429,22418.79047,0.136096247,27.85714286,1791.316326
2019/9/28,371.311,26573.72,98.80999756,52.69497143,22442.29216,0.143357593,27.28571429,1788.561224
2019/10/5,370.5401,26816.59,98.30000305,52.57902857,22465.79384,0.150618938,26.71428571,1785.806122
2019/10/12,339.9814,26770.2,97.27999878,52.46308571,22489.29553,0.157880284,26.14285714,1783.05102
2019/10/19,335.86,26958.06,97.83000183,52.34714286,22512.79721,0.165141629,25.57142857,1780.295918
2019/10/26,341.1574,27347.36,97.23999786,52.2312,22536.2989,0.172402975,25,1777.540816
2019/11/2,346.8996,27681.24,98.34999847,52.11525714,22559.80058,0.179664321,24.42857143,1774.785714
2019/11/9,369.4817,28004.89,98,51.99931429,22583.30227,0.186925666,23.85714286,1762.923632
2019/11/16,369.1437,27875.62,98.26999664,51.88337143,22606.80395,0.194187012,23.28571429,1751.06155
2019/11/23,364.0142,28051.41,98.26999664,51.76742857,22630.30564,0.201448357,22.71428571,1739.199468
2019/11/30,351.9957,28015.06,97.69999695,51.65148571,22653.80732,0.208709703,22.14285714,1727.337386
2019/12/7,339.6492,28135.38,97.16999817,51.53554286,22677.30901,0.215971048,21.57142857,1715.475303
2019/12/14,326.06,28455.09,97.70999908,51.4196,22700.81069,0.223232394,21,1703.613221
2019/12/21,328.1874,28645.26,96.91999817,51.30365714,22724.31238,0.23049374,20.42857143,1691.751139
2019/12/28,330.7919,28634.88,96.83999634,51.18771429,22747.81406,0.237755085,19.85714286,1679.889057
2020/1/4,327.9687,28823.77,97.36000061,51.07177143,22771.31575,0.245016431,19.28571429,1668.026975
2020/1/11,322.2328,29348.1,97.61000061,50.95582857,22794.81743,0.252277776,18.71428571,1656.164893
2020/1/18,321.1393,28989.73,97.84999847,50.83988571,22818.31912,0.259539122,18.14285714,1644.302811
2020/1/25,316.3876,28256.03,97.38999939,50.72394286,22841.8208,0.266800467,17.57142857,1632.440729
2020/2/1,334.7583,29102.51,98.68000031,50.608,22865.32249,0.274061813,17,1620.578647
2020/2/8,338.4762,29398.08,99.12000275,50.29119048,22888.82417,0.275648707,16.84615385,1608.716564
2020/2/15,330.38,28992.41,99.26000214,49.97438095,22912.32586,0.277235601,16.69230769,1596.854482
2020/2/22,275.11,25409.36,98.12999725,49.65757143,22935.82754,0.278822494,16.53846154,1584.9924
2020/2/29,262.33,25864.78,95.94999695,49.3407619,22959.32923,0.280409388,16.38461538,1573.130318
2020/3/7,170.2,23185.62,98.75,49.02395238,22982.83091,0.281996282,16.23076923,1561.268236
2020/3/14,95.01,19173.98,102.8199997,48.70714286,23006.3326,0.283583176,16.07692308,1549.406154
2020/3/21,162,21636.78,98.37000275,48.39033333,23029.83429,0.28517007,15.92307692,1537.544072
2020/3/28,124.52,21052.53,100.5800018,48.07352381,23053.33597,0.286756963,15.76923077,1525.68199
2020/4/4,151.84,23719.37,99.47000122,47.75671429,23076.83766,0.288343857,15.61538462,1513.819907
2020/4/11,154,24242.49,99.77999878,47.43990476,23100.33934,0.289930751,15.46153846,1501.957825
2020/4/18,128.98,23775.27,100.3799973,47.12309524,23123.84103,0.291517645,15.30769231,1490.095743
2020/4/25,133.37,23723.69,98.80000305,46.80628571,23147.34271,0.293104539,15.15384615,1478.233661
2020/5/2,133.44,24331.32,99.73000336,46.48947619,23170.8444,0.294691432,15,1466.371579
2020/5/9,120,23685.42,100.4000015,46.17266667,23194.34608,0.296278326,14.84615385,1481.731691
2020/5/16,137.53,24465.16,99.86000061,45.85585714,23217.84777,0.29786522,14.69230769,1497.091803
2020/5/23,145.85,25383.11,98.33999634,45.53904762,23241.34945,0.299452114,14.53846154,1512.451915
2020/5/30,205.43,27110.98,96.94000244,45.22223809,23264.85114,0.301039008,14.38461538,1527.812027
2020/6/6,189.51,25605.54,97.31999969,44.90542857,23288.35282,0.302625902,14.23076923,1543.172139
2020/6/13,187.02,25871.46,97.62000275,44.58861905,23311.85451,0.304212795,14.07692308,1558.532251
2020/6/20,170.01,25015.55,97.5,44.27180952,23335.35619,0.305799689,13.92307692,1573.892363
2020/6/27,180.81,25827.36,97.31999969,43.955,23358.85788,0.307386583,13.76923077,1589.252475
2020/7/4,178.44,26075.3,96.65000153,43.63819048,23382.35956,0.308973477,13.61538462,1604.612587
2020/7/11,175.66,26671.95,95.94000244,43.32138095,23405.86125,0.310560371,13.46153846,1619.972699
2020/7/18,173.76,26469.89,94.44000244,43.00457143,23429.36293,0.312147264,13.30769231,1635.332811
2020/7/25,158,26428.32,93.48999786,42.6877619,23452.86462,0.313734158,13.15384615,1650.692923
2020/8/1,170.02,27433.48,93.44000244,42.37095238,23476.3663,0.315321052,13,1666.053035
2020/8/8,178.08,27931.02,93.09999847,42.95531135,23499.86799,0.327792577,13.1025641,1681.413147
2020/8/15,167.5,27930.33,93.25,43.53967033,23523.36967,0.340264101,13.20512821,1696.773259
2020/8/22,175.8,28653.87,92.37000275,44.1240293,23546.87136,0.352735626,13.30769231,1712.133371
2020/8/29,171.05,28133.31,92.72000122,44.70838828,23570.37304,0.365207151,13.41025641,1727.493483
2020/9/5,160.23,27665.64,93.33000183,45.29274725,23593.87473,0.377678676,13.51282051,1742.853596
2020/9/12,161.14,27657.42,92.93000031,45.87710623,23617.37641,0.3901502,13.61538462,1758.213708
2020/9/19,156.03,27173.96,94.58000183,46.4614652,23640.8781,0.402621725,13.71794872,1773.57382
2020/9/26,168.08,27682.81,93.83999634,47.04582417,23664.37978,0.41509325,13.82051282,1788.933932
2020/10/3,167.33,28586.9,93.05999756,47.63018315,23687.88147,0.427564774,13.92307692,1804.294044
2020/10/10,167.35,28606.31,93.68000031,48.21454212,23711.38315,0.440036299,14.02564103,1819.654156
2020/10/17,167.36,28335.57,92.76999664,48.7989011,23734.88484,0.452507824,14.12820513,1835.014268
2020/10/24,144.39,26501.6,94.04000092,49.38326007,23758.38652,0.464979349,14.23076923,1850.37438
2020/10/31,157.74,28323.4,92.23000336,49.96761905,23781.88821,0.477450873,14.33333333,1865.734492
2020/11/7,187.11,29479.81,92.76000214,50.55197802,23805.38989,0.489922398,14.43589744,1881.094604
2020/11/14,199.62,29263.48,92.38999939,51.136337,23828.89158,0.502393923,14.53846154,1896.454716
2020/11/21,216.5,29910.37,91.79000092,51.72069597,23852.39326,0.514865447,14.64102564,1911.814828
2020/11/28,232.71,30218.26,90.69999695,52.30505494,23875.89495,0.527336972,14.74358974,1927.17494
2020/12/5,230.33,30046.37,90.98000336,52.88941392,23899.39663,0.539808497,14.84615385,1942.535052
2020/12/12,219.75,30179.05,90.01999664,53.47377289,23922.89832,0.552280022,14.94871795,1957.895164
2020/12/19,217.15,30199.87,90.33000183,54.05813187,23946.4,0.564751546,15.05128205,1973.255276
2020/12/26,214.06,30606.48,89.94000244,54.64249084,23969.90169,0.577223071,15.15384615,1988.615388
2021/1/2,209.9,31097.97,90.09999847,55.22684982,23993.40337,0.589694596,15.25641026,2003.9755
2021/1/9,204.32,30814.26,90.77999878,55.81120879,24016.90506,0.602166121,15.35897436,2027.83238
2021/1/16,205.84,30996.98,90.23999786,56.39556776,24040.40674,0.614637645,15.46153846,2051.689259
2021/1/23,194.19,29982.62,90.58000183,56.97992674,24063.90843,0.62710917,15.56410256,2075.546139
2021/1/30,207.93,31148.24,91.04000092,57.56428571,24087.41011,0.639580695,15.66666667,2099.403019
2021/2/6,210.98,31458.4,90.48000336,58.14864469,24110.9118,0.652052219,15.76923077,2123.259899
2021/2/13,217.47,31494.32,90.36000061,58.73300366,24134.41349,0.664523744,15.87179487,2147.116778
2021/2/20,212.01,30932.37,90.93000031,59.31736264,24157.91517,0.676995269,15.97435897,2170.973658
2021/2/27,223.22,31496.3,91.98000336,59.90172161,24181.41686,0.689466794,16.07692308,2194.830538
2021/3/6,269.19,32778.64,91.68000031,60.48608059,24204.91854,0.701938318,16.17948718,2218.687418
2021/3/13,255.82,32627.97,91.91999817,61.07043956,24228.42023,0.714409843,16.28205128,2242.544297
2021/3/20,244.87,33072.88,92.76999664,61.65479853,24251.92191,0.726881368,16.38461538,2266.401177
2021/3/27,252.96,33153.21,92.93000031,62.23915751,24275.4236,0.739352892,16.48717949,2290.258057
2021/4/3,252.36,33800.6,92.16000366,62.82351648,24298.92528,0.751824417,16.58974359,2314.114937
2021/4/10,248.18,34200.67,91.55999756,63.40787546,24322.42697,0.764295942,16.69230769,2337.971816
2021/4/17,238.38,34043.49,90.86000061,63.99223443,24345.92865,0.776767467,16.79487179,2361.828696
2021/4/24,234.31,33874.85,91.27999878,64.57659341,24369.43034,0.789238991,16.8974359,2385.685576
2021/5/1,235.47,34777.76,90.23000336,65.16095238,24392.93202,0.801710516,17,2409.542456
2021/5/8,228.47,34382.13,90.31999969,65.67857143,24416.43371,0.802846141,17.42857143,2433.399335
2021/5/15,234.82,34207.84,90.01999664,66.19619048,24439.93539,0.803981765,17.85714286,2457.256215
2021/5/22,247.02,34529.45,90.02999878,66.71380952,24463.43708,0.80511739,18.28571429,2481.113095
2021/5/29,249.92,34756.39,90.13999939,67.23142857,24486.93876,0.806253015,18.71428571,2504.969975
2021/6/5,247.28,34479.6,90.55999756,67.74904762,24510.44045,0.807388639,19.14285714,2528.826854
2021/6/12,237.35,33290.08,92.23000336,68.26666667,24533.94213,0.808524264,19.57142857,2552.683734
2021/6/19,248.38,34433.84,91.80999756,68.78428571,24557.44382,0.809659888,20,2576.540614
2021/6/26,236.68,34786.35,92.23000336,69.30190476,24580.9455,0.810795513,20.42857143,2600.397494
2021/7/3,239.59,34870.16,92.12999725,69.81952381,24604.44719,0.811931138,20.85714286,2624.254373
